[1581699392.807801, 103, [48, 38, 42, 38, 52, 38, 62, 38], 24.5849609375, 24.5391845703125, 24.615478515625, 24.6917724609375]
[1581699392.939091, 102, [53, 38, 41, 38, 32, 38, 56, 38], 24.62310791015625, 24.53155517578125, 24.462890625, 24.64599609375]
[1581699392.939321, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699393.070611, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699393.070841, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699393.202151, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699393.202381, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699393.333671, 102, [55, 38, 42, 38, 31, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.63836669921875]
[1581699393.333901, 103, [50, 38, 41, 38, 52, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699393.4651911, 102, [55, 38, 42, 38, 32, 38, 53, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.62310791015625]
[1581699393.465421, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699393.596731, 102, [56, 38, 42, 38, 31, 38, 55, 38], 24.64599609375, 24.5391845703125, 24.45526123046875, 24.63836669921875]
[1581699393.596961, 103, [50, 38, 39, 38, 52, 38, 63, 38], 24.6002197265625, 24.51629638671875, 24.615478515625, 24.69940185546875]
[1581699393.728251, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699393.728481, 103, [49, 38, 41, 38, 53, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.62310791015625, 24.69940185546875]
[1581699393.859771, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699393.860001, 103, [50, 38, 39, 38, 52, 38, 62, 38], 24.6002197265625, 24.51629638671875, 24.615478515625, 24.6917724609375]
[1581699393.991291, 102, [55, 38, 42, 38, 33, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.47052001953125, 24.64599609375]
[1581699393.9915211, 103, [49, 38, 39, 38, 52, 38, 63, 38], 24.59259033203125, 24.51629638671875, 24.615478515625, 24.69940185546875]
[1581699394.122821, 102, [55, 38, 42, 38, 33, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.47052001953125, 24.63836669921875]
[1581699394.123051, 103, [49, 38, 41, 38, 50, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.6002197265625, 24.6917724609375]
[1581699394.254351, 102, [55, 38, 41, 38, 32, 38, 56, 38], 24.63836669921875, 24.53155517578125, 24.462890625, 24.64599609375]
[1581699394.254581, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699394.385871, 102, [55, 38, 42, 38, 31, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.64599609375]
[1581699394.386101, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699394.517411, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699394.517641, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699394.648931, 102, [55, 38, 41, 38, 32, 38, 58, 38], 24.63836669921875, 24.53155517578125, 24.462890625, 24.6612548828125]
[1581699394.649161, 103, [50, 38, 41, 38, 52, 38, 63, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699394.780451, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699394.780681, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699394.911971, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699394.912201, 103, [49, 38, 39, 38, 52, 38, 63, 38], 24.59259033203125, 24.51629638671875, 24.615478515625, 24.69940185546875]
[1581699395.043511, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699395.043741, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699395.175031, 102, [55, 38, 41, 38, 31, 38, 55, 38], 24.63836669921875, 24.53155517578125, 24.45526123046875, 24.63836669921875]
[1581699395.175261, 103, [50, 38, 39, 38, 52, 38, 62, 38], 24.6002197265625, 24.51629638671875, 24.615478515625, 24.6917724609375]
[1581699395.306551, 102, [55, 38, 42, 38, 32, 38, 58, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.6612548828125]
[1581699395.306781, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699395.438091, 102, [53, 38, 42, 38, 32, 38, 55, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699395.438311, 103, [49, 38, 41, 38, 53, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.62310791015625, 24.69940185546875]
[1581699395.569611, 102, [55, 38, 42, 38, 31, 38, 53, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.62310791015625]
[1581699395.569841, 103, [50, 38, 39, 38, 53, 38, 62, 38], 24.6002197265625, 24.51629638671875, 24.62310791015625, 24.6917724609375]
[1581699395.701131, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699395.701361, 103, [49, 38, 39, 38, 52, 38, 62, 38], 24.59259033203125, 24.51629638671875, 24.615478515625, 24.6917724609375]
[1581699395.832651, 102, [53, 38, 42, 38, 32, 38, 55, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699395.832881, 103, [50, 38, 41, 38, 52, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699395.964191, 102, [55, 38, 42, 38, 31, 38, 52, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.615478515625]
[1581699395.964421, 103, [50, 38, 41, 38, 52, 38, 63, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699396.095711, 102, [55, 38, 41, 38, 32, 38, 55, 38], 24.63836669921875, 24.53155517578125, 24.462890625, 24.63836669921875]
[1581699396.095941, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699396.227231, 102, [55, 38, 42, 38, 33, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.47052001953125, 24.63836669921875]
[1581699396.227461, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699396.358771, 102, [53, 38, 41, 38, 33, 38, 56, 38], 24.62310791015625, 24.53155517578125, 24.47052001953125, 24.64599609375]
[1581699396.359001, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699396.490291, 102, [53, 38, 42, 38, 31, 38, 53, 38], 24.62310791015625, 24.5391845703125, 24.45526123046875, 24.62310791015625]
[1581699396.490521, 103, [49, 38, 41, 38, 53, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.62310791015625, 24.6917724609375]
[1581699396.621811, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699396.622041, 103, [49, 38, 41, 38, 53, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.62310791015625, 24.6917724609375]
[1581699396.753351, 102, [55, 38, 41, 38, 31, 38, 56, 38], 24.63836669921875, 24.53155517578125, 24.45526123046875, 24.64599609375]
[1581699396.753581, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699396.884871, 102, [55, 38, 41, 38, 32, 38, 56, 38], 24.63836669921875, 24.53155517578125, 24.462890625, 24.64599609375]
[1581699396.885101, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699397.016391, 102, [55, 38, 42, 38, 32, 38, 53, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.62310791015625]
[1581699397.016621, 103, [50, 38, 41, 38, 52, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699397.147911, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699397.148141, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699397.279451, 102, [53, 38, 42, 38, 32, 38, 53, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.62310791015625]
[1581699397.279681, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699397.410971, 102, [55, 38, 42, 38, 31, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.64599609375]
[1581699397.411201, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699397.542491, 102, [55, 38, 42, 38, 32, 38, 53, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.62310791015625]
[1581699397.542721, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699397.674031, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699397.674261, 103, [50, 38, 41, 38, 53, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.62310791015625, 24.6917724609375]
[1581699397.805551, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699397.8057811, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699397.937071, 102, [55, 38, 41, 38, 29, 38, 52, 38], 24.63836669921875, 24.53155517578125, 24.44000244140625, 24.615478515625]
[1581699397.937291, 103, [50, 38, 41, 38, 52, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699398.068591, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699398.068821, 103, [49, 38, 42, 38, 52, 38, 62, 38], 24.59259033203125, 24.5391845703125, 24.615478515625, 24.6917724609375]
[1581699398.200131, 102, [55, 38, 42, 38, 31, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.63836669921875]
[1581699398.200361, 103, [50, 38, 41, 38, 52, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699398.331651, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699398.331881, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699398.463171, 102, [53, 38, 42, 38, 32, 38, 58, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.6612548828125]
[1581699398.463401, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699398.594711, 102, [53, 38, 42, 38, 32, 38, 55, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699398.594941, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699398.726231, 102, [55, 38, 41, 38, 31, 38, 55, 38], 24.63836669921875, 24.53155517578125, 24.45526123046875, 24.63836669921875]
[1581699398.726461, 103, [49, 38, 39, 38, 52, 38, 63, 38], 24.59259033203125, 24.51629638671875, 24.615478515625, 24.69940185546875]
[1581699398.857751, 102, [53, 38, 42, 38, 32, 38, 55, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699398.857981, 103, [49, 38, 39, 38, 52, 38, 62, 38], 24.59259033203125, 24.51629638671875, 24.615478515625, 24.6917724609375]
[1581699398.989271, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699398.989501, 103, [50, 38, 41, 38, 52, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699399.120811, 102, [55, 38, 42, 38, 32, 38, 53, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.62310791015625]
[1581699399.121041, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699399.252331, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699399.252561, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699399.383851, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699399.3840811, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699399.515391, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699399.515621, 103, [49, 38, 41, 38, 53, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.62310791015625, 24.6917724609375]
[1581699399.646911, 102, [55, 38, 41, 38, 32, 38, 55, 38], 24.63836669921875, 24.53155517578125, 24.462890625, 24.63836669921875]
[1581699399.647141, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699399.778431, 102, [53, 38, 42, 38, 32, 38, 55, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699399.778661, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699399.909951, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699399.910181, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699400.041491, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699400.041721, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699400.173011, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699400.173241, 103, [50, 38, 41, 38, 52, 38, 63, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699400.304531, 102, [53, 38, 42, 38, 32, 38, 53, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.62310791015625]
[1581699400.304761, 103, [50, 38, 39, 38, 52, 38, 63, 38], 24.6002197265625, 24.51629638671875, 24.615478515625, 24.69940185546875]
[1581699400.436071, 102, [55, 38, 41, 38, 31, 38, 55, 38], 24.63836669921875, 24.53155517578125, 24.45526123046875, 24.63836669921875]
[1581699400.436301, 103, [48, 38, 41, 38, 52, 38, 62, 38], 24.5849609375, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699400.567591, 102, [55, 38, 43, 38, 33, 38, 58, 38], 24.63836669921875, 24.54681396484375, 24.47052001953125, 24.6612548828125]
[1581699400.567811, 103, [49, 38, 41, 38, 53, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.62310791015625, 24.69940185546875]
[1581699400.699111, 102, [55, 38, 42, 38, 31, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.63836669921875]
[1581699400.699341, 103, [50, 38, 41, 38, 52, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699400.830631, 102, [55, 38, 42, 38, 32, 38, 53, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.62310791015625]
[1581699400.830861, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699400.962171, 102, [55, 38, 42, 38, 32, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.63836669921875]
[1581699400.962401, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699401.093691, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699401.093921, 103, [50, 38, 41, 38, 52, 38, 63, 38], 24.6002197265625, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699401.225211, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699401.225441, 103, [49, 38, 39, 38, 52, 38, 63, 38], 24.59259033203125, 24.51629638671875, 24.615478515625, 24.69940185546875]
[1581699401.356751, 102, [55, 38, 42, 38, 31, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.63836669921875]
[1581699401.356981, 103, [49, 38, 41, 38, 52, 38, 63, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.69940185546875]
[1581699401.488271, 102, [56, 38, 42, 38, 32, 38, 56, 38], 24.64599609375, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699401.488501, 103, [50, 38, 41, 38, 53, 38, 62, 38], 24.6002197265625, 24.53155517578125, 24.62310791015625, 24.6917724609375]
[1581699401.619791, 102, [55, 38, 42, 38, 32, 38, 56, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.64599609375]
[1581699401.620021, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699401.751331, 102, [55, 38, 42, 38, 31, 38, 55, 38], 24.63836669921875, 24.5391845703125, 24.45526123046875, 24.63836669921875]
[1581699401.751551, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699401.8828511, 102, [55, 38, 42, 38, 32, 38, 53, 38], 24.63836669921875, 24.5391845703125, 24.462890625, 24.62310791015625]
[1581699401.883081, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699402.014371, 102, [53, 38, 41, 38, 32, 38, 55, 38], 24.62310791015625, 24.53155517578125, 24.462890625, 24.63836669921875]
[1581699402.014601, 103, [49, 38, 41, 38, 52, 38, 62, 38], 24.59259033203125, 24.53155517578125, 24.615478515625, 24.6917724609375]
[1581699402.145891, 102, [53, 38, 42, 38, 32, 38, 55, 38], 24.62310791015625, 24.5391845703125, 24.462890625, 24.63836669921875]
