       TIME	  CAN_ID	CAN_DATA                             	  1	  2	  3	  4
1.58187e+09	     100	[15, 0, 1, 0, 249, 255, 241, 255]    	 15	  1	 -7	-15
1.58187e+09	     101	[13, 0, 9, 0, 247, 255, 5, 0]        	 13	  9	 -9	  5
1.58187e+09	     100	[7, 0, 1, 0, 245, 255, 249, 255]     	  7	  1	-11	 -7
1.58187e+09	     101	[2, 0, 8, 0, 247, 255, 6, 0]         	  2	  8	 -9	  6
1.58187e+09	     100	[6, 0, 5, 0, 242, 255, 246, 255]     	  6	  5	-14	-10
1.58187e+09	     101	[254, 255, 2, 0, 245, 255, 2, 0]     	 -2	  2	-11	  2
1.58187e+09	     100	[6, 0, 8, 0, 240, 255, 246, 255]     	  6	  8	-16	-10
1.58187e+09	     101	[251, 255, 254, 255, 245, 255, 6, 0] 	 -5	 -2	-11	  6
1.58187e+09	     100	[1, 0, 2, 0, 245, 255, 247, 255]     	  1	  2	-11	 -9
1.58187e+09	     101	[254, 255, 5, 0, 246, 255, 14, 0]    	 -2	  5	-10	 14
1.58187e+09	     100	[2, 0, 6, 0, 242, 255, 251, 255]     	  2	  6	-14	 -5
1.58187e+09	     101	[2, 0, 0, 0, 249, 255, 7, 0]         	  2	  0	 -7	  7
1.58187e+09	     100	[2, 0, 12, 0, 250, 255, 253, 255]    	  2	 12	 -6	 -3
1.58187e+09	     101	[254, 255, 5, 0, 254, 255, 7, 0]     	 -2	  5	 -2	  7
1.58187e+09	     100	[3, 0, 6, 0, 253, 255, 0, 0]         	  3	  6	 -3	  0
1.58187e+09	     101	[5, 0, 29, 0, 247, 255, 18, 0]       	  5	 29	 -9	 18
1.58187e+09	     100	[5, 0, 9, 0, 251, 255, 5, 0]         	  5	  9	 -5	  5
1.58187e+09	     101	[2, 0, 32, 0, 250, 255, 11, 0]       	  2	 32	 -6	 11
1.58187e+09	     100	[3, 0, 14, 0, 250, 255, 0, 0]        	  3	 14	 -6	  0
1.58187e+09	     101	[3, 0, 14, 0, 250, 255, 5, 0]        	  3	 14	 -6	  5
1.58187e+09	     100	[255, 255, 14, 0, 247, 255, 5, 0]    	 -1	 14	 -9	  5
1.58187e+09	     101	[9, 0, 18, 0, 242, 255, 15, 0]       	  9	 18	-14	 15
1.58187e+09	     100	[0, 0, 13, 0, 255, 255, 6, 0]        	  0	 13	 -1	  6
1.58187e+09	     101	[10, 0, 29, 0, 243, 255, 23, 0]      	 10	 29	-13	 23
1.58187e+09	     100	[1, 0, 13, 0, 246, 255, 10, 0]       	  1	 13	-10	 10
1.58187e+09	     101	[14, 0, 34, 0, 238, 255, 19, 0]      	 14	 34	-18	 19
1.58187e+09	     100	[0, 0, 10, 0, 249, 255, 14, 0]       	  0	 10	 -7	 14
1.58187e+09	     101	[11, 0, 42, 0, 241, 255, 30, 0]      	 11	 42	-15	 30
1.58187e+09	     100	[6, 0, 13, 0, 250, 255, 14, 0]       	  6	 13	 -6	 14
1.58187e+09	     101	[18, 0, 38, 0, 245, 255, 21, 0]      	 18	 38	-11	 21
1.58187e+09	     100	[10, 0, 9, 0, 246, 255, 11, 0]       	 10	  9	-10	 11
1.58187e+09	     101	[21, 0, 34, 0, 242, 255, 23, 0]      	 21	 34	-14	 23
1.58187e+09	     100	[13, 0, 12, 0, 247, 255, 5, 0]       	 13	 12	 -9	  5
1.58187e+09	     101	[22, 0, 22, 0, 241, 255, 21, 0]      	 22	 22	-15	 21
1.58187e+09	     100	[13, 0, 8, 0, 245, 255, 3, 0]        	 13	  8	-11	  3
1.58187e+09	     101	[18, 0, 13, 0, 242, 255, 25, 0]      	 18	 13	-14	 25
1.58187e+09	     100	[6, 0, 8, 0, 245, 255, 11, 0]        	  6	  8	-11	 11
1.58187e+09	     101	[15, 0, 33, 0, 251, 255, 22, 0]      	 15	 33	 -5	 22
1.58187e+09	     100	[10, 0, 12, 0, 253, 255, 14, 0]      	 10	 12	 -3	 14
1.58187e+09	     101	[14, 0, 29, 0, 245, 255, 29, 0]      	 14	 29	-11	 29
1.58187e+09	     100	[14, 0, 9, 0, 253, 255, 9, 0]        	 14	  9	 -3	  9
1.58187e+09	     101	[11, 0, 26, 0, 247, 255, 27, 0]      	 11	 26	 -9	 27
1.58187e+09	     100	[23, 0, 8, 0, 251, 255, 6, 0]        	 23	  8	 -5	  6
1.58187e+09	     101	[6, 0, 28, 0, 249, 255, 25, 0]       	  6	 28	 -7	 25
1.58187e+09	     100	[15, 0, 8, 0, 254, 255, 3, 0]        	 15	  8	 -2	  3
1.58187e+09	     101	[7, 0, 25, 0, 245, 255, 26, 0]       	  7	 25	-11	 26
1.58187e+09	     100	[11, 0, 9, 0, 2, 0, 2, 0]            	 11	  9	  2	  2
1.58187e+09	     101	[11, 0, 22, 0, 243, 255, 25, 0]      	 11	 22	-13	 25
1.58187e+09	     100	[10, 0, 5, 0, 251, 255, 3, 0]        	 10	  5	 -5	  3
1.58187e+09	     101	[2, 0, 21, 0, 242, 255, 21, 0]       	  2	 21	-14	 21
1.58187e+09	     100	[9, 0, 0, 0, 251, 255, 2, 0]         	  9	  0	 -5	  2
1.58187e+09	     101	[0, 0, 29, 0, 243, 255, 15, 0]       	  0	 29	-13	 15
1.58187e+09	     100	[6, 0, 254, 255, 253, 255, 2, 0]     	  6	 -2	 -3	  2
1.58187e+09	     101	[253, 255, 34, 0, 245, 255, 11, 0]   	 -3	 34	-11	 11
1.58187e+09	     100	[7, 0, 254, 255, 249, 255, 251, 255] 	  7	 -2	 -7	 -5
1.58187e+09	     101	[2, 0, 32, 0, 247, 255, 14, 0]       	  2	 32	 -9	 14
1.58187e+09	     100	[5, 0, 254, 255, 253, 255, 2, 0]     	  5	 -2	 -3	  2
1.58187e+09	     101	[254, 255, 34, 0, 253, 255, 15, 0]   	 -2	 34	 -3	 15
1.58187e+09	     100	[7, 0, 2, 0, 251, 255, 9, 0]         	  7	  2	 -5	  9
1.58187e+09	     101	[1, 0, 36, 0, 243, 255, 21, 0]       	  1	 36	-13	 21
1.58187e+09	     100	[7, 0, 5, 0, 247, 255, 9, 0]         	  7	  5	 -9	  9
1.58187e+09	     101	[2, 0, 25, 0, 241, 255, 11, 0]       	  2	 25	-15	 11
1.58187e+09	     100	[11, 0, 6, 0, 253, 255, 0, 0]        	 11	  6	 -3	  0
1.58187e+09	     101	[1, 0, 10, 0, 239, 255, 5, 0]        	  1	 10	-17	  5
1.58187e+09	     100	[13, 0, 0, 0, 249, 255, 255, 255]    	 13	  0	 -7	 -1
1.58187e+09	     101	[0, 0, 9, 0, 243, 255, 2, 0]         	  0	  9	-13	  2
